0.49897,0.49897,0.569705,0.74905,0.78254,0.824915,0.7896,0.80307,0.64024
0.49897,0.50103,0.50103,0.81518,0.82307,0.74018,0.684135,0.735085,0.704645
0.49897,0.49897,0.769245,0.799155,0.820915,0.7495,0.74028,0.769405,0.72063
0.50103,0.49897,0.50103,0.7653,0.826845,0.77879,0.752545,0.786485,0.676055
0.50103,0.50103,0.50103,0.824295,0.82652,0.810725,0.7237,0.768135,0.793045
0.50103,0.49897,0.50103,0.816785,0.792605,0.787505,0.7663,0.79959,0.80777
0.50103,0.49897,0.762585,0.81371,0.82739,0.768725,0.786705,0.637635,0.79181
0.50103,0.50103,0.7557,0.797365,0.73965,0.79364,0.68687,0.609605,0.73607
0.49897,0.50103,0.585865,0.79524,0.828255,0.746515,0.50103,0.720195,0.643725
0.50103,0.50103,0.50103,0.82114,0.78759,0.67966,0.66527,0.823315,0.809785
