0.500055,0.499945,0.504325,0.785035,0.83954,0.8559,0.80976,0.61376,0.758865
0.499945,0.499945,0.5387,0.816175,0.859275,0.823635,0.7894,0.712345,0.85007
0.499945,0.500055,0.635975,0.85019,0.82658,0.81155,0.817685,0.77736,0.799545
0.499945,0.500055,0.571575,0.820255,0.797835,0.77063,0.81116,0.808205,0.82097
0.500055,0.500055,0.499945,0.826315,0.82105,0.77754,0.734075,0.75791,0.80903
0.500055,0.500055,0.541105,0.821325,0.87535,0.773275,0.671895,0.500055,0.75144
0.499945,0.499945,0.50636,0.80477,0.86472,0.84727,0.838905,0.838745,0.80698
0.499945,0.499945,0.501505,0.823775,0.843095,0.780315,0.80818,0.743785,0.804145
0.499945,0.499945,0.50343,0.83022,0.876795,0.871915,0.820165,0.77637,0.73522
0.500055,0.500055,0.52272,0.7969,0.860355,0.858155,0.777725,0.7875,0.779725
