0.8024,0.855455,0.74799,0.817825,0.717555,0.83438,0.84923,0.726805,0.87379,0.78142,0.706495,0.69644,0.852635,0.67998,0.758715,0.758775,0.83101,0.608745,0.765905,0.808395
0.74136,0.500055,0.80813,0.70782,0.763965,0.692345,0.64015,0.79471,0.500055,0.7781,0.85548,0.500055,0.777555,0.8013,0.805775,0.690815,0.712215,0.71055,0.69586,0.500055
0.781995,0.73894,0.86276,0.500055,0.777345,0.819595,0.72647,0.84333,0.806415,0.81931,0.7697,0.71755,0.82756,0.500055,0.77587,0.72781,0.7505,0.680995,0.777995,0.750945
0.82915,0.85011,0.77034,0.79993,0.77665,0.80538,0.8122,0.81717,0.825515,0.749365,0.67353,0.864845,0.57823,0.826585,0.78966,0.782685,0.71287,0.8599,0.83057,0.500055
0.769075,0.857845,0.738395,0.821675,0.877445,0.872295,0.765675,0.678065,0.83602,0.818575,0.815525,0.786675,0.84026,0.814485,0.65228,0.72341,0.799945,0.71908,0.500055,0.81074
0.750515,0.81402,0.75481,0.77586,0.500055,0.60086,0.821055,0.773245,0.841535,0.82352,0.680595,0.823455,0.67682,0.602665,0.827995,0.54806,0.746525,0.500055,0.80566,0.819935
0.500055,0.81163,0.625475,0.83134,0.58072,0.500055,0.808145,0.536,0.85975,0.880395,0.79021,0.88247,0.81982,0.823645,0.778,0.85438,0.871645,0.7454,0.710445,0.858355
0.857015,0.819555,0.866615,0.80563,0.51268,0.839525,0.763735,0.76255,0.875775,0.85274,0.76615,0.795065,0.8535,0.500055,0.807665,0.75282,0.500055,0.86377,0.786805,0.713705
0.809495,0.75725,0.8624,0.72517,0.783215,0.87205,0.8534,0.813795,0.692,0.500055,0.69041,0.722365,0.743335,0.837115,0.787135,0.682575,0.500055,0.858815,0.741945,0.55029
0.80904,0.793925,0.74661,0.85079,0.749745,0.807145,0.84845,0.78834,0.86891,0.80776,0.500055,0.841245,0.81303,0.7821,0.7296,0.80484,0.869845,0.720115,0.860995,0.813315
0.500055,0.83643,0.86363,0.683485,0.59558,0.86592,0.70717,0.838685,0.87697,0.676485,0.860325,0.647775,0.806705,0.86289,0.875465,0.63389,0.753125,0.86281,0.500055,0.797045
0.845665,0.84785,0.62695,0.848105,0.745605,0.852965,0.83435,0.683915,0.83549,0.80822,0.84587,0.82842,0.66585,0.830095,0.82335,0.816745,0.812915,0.863945,0.719245,0.810685
0.82611,0.674985,0.843885,0.78178,0.792105,0.56246,0.81514,0.81748,0.68639,0.631685,0.8525,0.84042,0.830905,0.845225,0.832135,0.85129,0.620475,0.82618,0.826365,0.76045
0.73181,0.860665,0.79975,0.81925,0.500055,0.845295,0.83743,0.851985,0.81261,0.84036,0.864505,0.500055,0.86374,0.66374,0.62306,0.655755,0.865565,0.81941,0.6799,0.85359
0.8792,0.826025,0.84259,0.642425,0.80869,0.800665,0.873935,0.840055,0.828105,0.80438,0.871365,0.86003,0.857785,0.79364,0.874175,0.665405,0.766795,0.86236,0.673795,0.782405
