0.500055,0.71557,0.700515,0.739325,0.7453,0.802195,0.73793,0.774205,0.771115
0.499945,0.500055,0.68265,0.79419,0.83099,0.86101,0.812535,0.83387,0.797395
0.499945,0.500055,0.75047,0.85975,0.85359,0.8791,0.870195,0.842185,0.800875
0.500055,0.500055,0.68058,0.75157,0.833045,0.87101,0.857845,0.79715,0.783695
0.499945,0.499945,0.86318,0.833305,0.834885,0.849765,0.85773,0.85572,0.779215
0.500055,0.500055,0.791205,0.803665,0.87,0.8202,0.848155,0.86344,0.7946
0.499945,0.500055,0.73341,0.73359,0.73974,0.76067,0.807325,0.842315,0.500055
0.500055,0.499945,0.6986,0.82984,0.85842,0.84787,0.875335,0.704995,0.73446
0.500055,0.500055,0.65097,0.736675,0.76413,0.801615,0.879205,0.83042,0.799
0.499945,0.500055,0.500055,0.787515,0.825715,0.853865,0.8545,0.7305,0.74641
