0.500055,0.500055,0.73042,0.84401,0.86263,0.88142,0.87593,0.86765,0.749575
0.499945,0.500055,0.68197,0.85024,0.88953,0.87179,0.86222,0.759405,0.84395
0.499945,0.499945,0.774575,0.759245,0.887865,0.84498,0.842065,0.800635,0.85506
0.499945,0.499945,0.66092,0.828795,0.86379,0.846975,0.74021,0.79318,0.500055
0.499945,0.499945,0.779055,0.837785,0.85459,0.876855,0.864445,0.845945,0.852835
0.499945,0.499945,0.684185,0.82545,0.76525,0.823305,0.80216,0.700375,0.844425
0.499945,0.499945,0.67923,0.86365,0.87648,0.88121,0.855325,0.756575,0.73254
0.500055,0.499945,0.760615,0.84137,0.86564,0.889355,0.83846,0.868685,0.839815
0.499945,0.499945,0.749065,0.8495,0.85569,0.882825,0.86635,0.814125,0.75735
0.499945,0.500055,0.77064,0.843745,0.88371,0.844865,0.815535,0.8383,0.82716
