0.499945,0.499945,0.500055,0.56812,0.500055,0.500055,0.6286,0.499945,0.500055
0.500055,0.60816,0.668185,0.754615,0.72734,0.731745,0.774745,0.76766,0.69268
0.500055,0.500055,0.656455,0.715085,0.67901,0.71011,0.500055,0.727755,0.500055
0.500055,0.499945,0.500055,0.500055,0.712045,0.597315,0.500055,0.703555,0.731335
0.500055,0.500055,0.67177,0.71536,0.73621,0.49663,0.694505,0.73791,0.500055
0.500055,0.499945,0.67294,0.772685,0.68468,0.500055,0.77129,0.500055,0.79322
0.500055,0.568625,0.500055,0.500055,0.500055,0.70903,0.500055,0.68598,0.588415
0.499945,0.500055,0.73577,0.713085,0.70468,0.68006,0.6316,0.500055,0.500055
0.499945,0.500055,0.500055,0.69769,0.71684,0.71845,0.658125,0.645485,0.500055
0.500055,0.499945,0.66653,0.774895,0.51361,0.500055,0.767325,0.483125,0.762215
