0.50103,0.50103,0.50103,0.764285,0.813195,0.763335,0.768705,0.515675,0.50103
0.50103,0.49897,0.50103,0.655735,0.78936,0.8068,0.72909,0.63477,0.71465
0.50103,0.50103,0.68191,0.691385,0.826055,0.778645,0.70204,0.629805,0.59935
0.50103,0.50103,0.50103,0.702955,0.81126,0.50103,0.752625,0.759565,0.688725
0.49897,0.50103,0.50103,0.66703,0.796105,0.778215,0.778335,0.71067,0.66072
0.50103,0.50103,0.50103,0.724705,0.79929,0.50103,0.742515,0.62398,0.50103
0.50103,0.50103,0.50103,0.738605,0.816425,0.506025,0.50103,0.727825,0.754045
0.49897,0.50103,0.50103,0.699,0.71041,0.731665,0.71696,0.75931,0.599965
0.49897,0.49897,0.710695,0.70827,0.708865,0.76483,0.579225,0.63853,0.6227
0.49897,0.50103,0.69846,0.704285,0.8264,0.726605,0.7429,0.51864,0.50103
