0.49897,0.50103,0.50103,0.82384,0.81104,0.810545,0.771985,0.775015,0.761315
0.50103,0.49897,0.50103,0.821395,0.756885,0.82266,0.50103,0.80823,0.805005
0.49897,0.50103,0.50103,0.809875,0.826305,0.827605,0.66088,0.705665,0.65719
0.49897,0.50103,0.50103,0.814885,0.82495,0.804035,0.65605,0.73938,0.50103
0.49897,0.49897,0.50103,0.80794,0.82318,0.823425,0.50103,0.70256,0.82564
0.50103,0.50103,0.50103,0.822495,0.81854,0.805335,0.55379,0.819765,0.746045
0.50103,0.50103,0.50103,0.795885,0.821865,0.82664,0.666445,0.81782,0.639645
0.50103,0.50103,0.71148,0.81427,0.82368,0.721965,0.790745,0.684335,0.8006
0.49897,0.49897,0.50103,0.819745,0.81379,0.820545,0.69042,0.824605,0.810835
0.50103,0.50103,0.50103,0.82731,0.809075,0.81674,0.77454,0.82614,0.50103
