0.500055,0.499945,0.619225,0.85843,0.873395,0.809865,0.810585,0.58672,0.81137
0.499945,0.500055,0.64412,0.778645,0.79266,0.855415,0.836315,0.7388,0.83695
0.499945,0.499945,0.64013,0.82563,0.86452,0.816305,0.84481,0.7359,0.607705
0.499945,0.499945,0.562405,0.85093,0.870445,0.86528,0.744895,0.776175,0.695285
0.500055,0.499945,0.66125,0.799745,0.803815,0.83968,0.875675,0.62753,0.71005
0.500055,0.500055,0.611715,0.792535,0.82756,0.814985,0.7624,0.72008,0.695705
0.499945,0.500055,0.620285,0.845695,0.88006,0.863075,0.878555,0.741715,0.796405
0.500055,0.499945,0.602345,0.812525,0.882305,0.780905,0.858855,0.83954,0.500055
0.500055,0.500055,0.62045,0.86927,0.8504,0.87346,0.761735,0.81198,0.85421
0.500055,0.499945,0.66501,0.82376,0.849485,0.841345,0.817345,0.76872,0.65534
